Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Page_/span_공지사항 등록 버튼""))",Chrome 104.0.5112.81,병원정보_공지사항 등록 버튼 선택,,2022-08-17 11:23:28,2022-08-17 11:23:30,1.506s,PASSED
"click(findTestObject(""Page_/button_공지사항 등록_취소""))",Chrome 104.0.5112.81,병원정보_공지사항 등록 > 취소,,2022-08-17 11:23:30,2022-08-17 11:23:31,1.078s,PASSED
"verifyElementPresent(findTestObject(""Page_/span_공지사항 등록 버튼""), 5)",Chrome 104.0.5112.81,병원정보_공지사항 등록 버튼 확인,,2022-08-17 11:23:31,2022-08-17 11:23:31,0.524s,PASSED
"click(findTestObject(""Page_/span_공지사항 등록 버튼""))",Chrome 104.0.5112.81,병원정보_공지사항 등록 버튼 선택,,2022-08-17 11:23:31,2022-08-17 11:23:32,0.849s,PASSED
"click(findTestObject(""Page_/button_공지사항 등록_저장""))",Chrome 104.0.5112.81,병원정보_공지사항 등록 버튼 > 저장 버튼 선택,,2022-08-17 11:23:32,2022-08-17 11:23:33,1.073s,PASSED
"verifyElementPresent(findTestObject(""Page_/pre_내용을 입력해주세요""), 0)",Chrome 104.0.5112.81,병원정보_공지사항 저장 버튼 알럿 문구,,2022-08-17 11:23:33,2022-08-17 11:23:34,0.532s,PASSED
"click(findTestObject(""Page_/button_저장1 알럿팝업 확인""))",Chrome 104.0.5112.81,병원정보_공지사항 저장 알럿 문구 > 확인,,2022-08-17 11:23:34,2022-08-17 11:23:35,0.855s,PASSED
"verifyElementPresent(findTestObject(""Page_/h1_공지사항 타이틀 문구""), 5)",Chrome 104.0.5112.81,공지사항 타이틀 문구 확인,,2022-08-17 11:23:35,2022-08-17 11:23:35,0.526s,PASSED
"setText(findTestObject(""Page_/input__공지사항 제목 입력""), ""똑닥 진우 테스트"")",Chrome 104.0.5112.81,공지사항 제목 입력,,2022-08-17 11:23:35,2022-08-17 11:23:37,1.676s,PASSED
"setText(findTestObject(""Page_/textarea_공지사항 내용 입력""), ""똑닥 진우 테스트 내용 ~~"")",Chrome 104.0.5112.81,공지사항 내용 입력,,2022-08-17 11:23:37,2022-08-17 11:23:39,1.890s,PASSED
"click(findTestObject(""Page_/button_공지사항 등록_저장""))",Chrome 104.0.5112.81,공지사항 등록_저장,,2022-08-17 11:23:39,2022-08-17 11:23:40,1.065s,PASSED
"verifyElementPresent(findTestObject(""Page_/pre_공지사항을 등록하시겠습니까""), 5)",Chrome 104.0.5112.81,공지사항을 등록하시겠습니까? 팝업 문구 확인,,2022-08-17 11:23:40,2022-08-17 11:23:40,0.516s,PASSED
"verifyElementPresent(findTestObject(""Page_/button_저장2 알럿팝업 취소""), 5)",Chrome 104.0.5112.81,공지사항 등록 알럿 팝업 취소 확인,,2022-08-17 11:23:40,2022-08-17 11:23:41,0.313s,PASSED
"click(findTestObject(""Page_/button_저장2 알럿팝업 취소""))",Chrome 104.0.5112.81,공지사항 등록 알럿 팝업 취소 선택,,2022-08-17 11:23:41,2022-08-17 11:23:41,0.854s,PASSED
"click(findTestObject(""Page_/button_공지사항 등록_저장""))",Chrome 104.0.5112.81,공지사항 등록 저장 선택,,2022-08-17 11:23:41,2022-08-17 11:23:42,0.966s,PASSED
"verifyElementPresent(findTestObject(""Page_/button_저장2 알럿팝업 확인""), 5)",Chrome 104.0.5112.81,공지사항 알럿 팝업 저장 버튼 확인,,2022-08-17 11:23:42,2022-08-17 11:23:43,0.518s,PASSED
"click(findTestObject(""Page_/button_저장2 알럿팝업 확인""), STOP_ON_FAILURE)",Chrome 104.0.5112.81,공지사항 알럿 팝업 저장 버튼 선택,,2022-08-17 11:23:43,2022-08-17 11:23:44,0.847s,PASSED
"verifyTextPresent(""똑닥 진우 테스트"", false)",Chrome 104.0.5112.81,공지사항 리스트 등록 확인,,2022-08-17 11:23:44,2022-08-17 11:23:45,0.852s,PASSED
closeBrowser(),Chrome 104.0.5112.81,브라우저 닫기,,2022-08-17 11:23:45,2022-08-17 11:23:45,0.719s,PASSED
,,,,,,,
Test Cases/병원 정보_병원 공지사항_조회,Chrome 104.0.5112.81,,,2022-08-17 11:23:45,2022-08-17 11:24:05,20.136s,PASSED
Start setup action : setupTestCase,Chrome 104.0.5112.81,,,2022-08-17 11:23:45,2022-08-17 11:23:45,0.002s,PASSED
openBrowser(URL),Chrome 104.0.5112.81,병드민 URL OPEN,,2022-08-17 11:23:46,2022-08-17 11:23:49,3.290s,PASSED
maximizeWindow(),Chrome 104.0.5112.81,창 최대화,,2022-08-17 11:23:49,2022-08-17 11:23:49,0.136s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/button_login""), 5)",Chrome 104.0.5112.81,로그인 버튼 확인,,2022-08-17 11:23:49,2022-08-17 11:23:49,0.304s,PASSED
"click(findTestObject(""Page_로그인 화면/button_login""))",Chrome 104.0.5112.81,로그인 버튼 선택,,2022-08-17 11:23:49,2022-08-17 11:23:50,0.856s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/input__id input""), 5)",Chrome 104.0.5112.81,로그인 화면 확인,,2022-08-17 11:23:50,2022-08-17 11:23:51,0.511s,PASSED
"sendKeys(findTestObject(""Page_로그인 화면/input__id input""), ID)",Chrome 104.0.5112.81,id 입력 전역변수 활용,,2022-08-17 11:23:51,2022-08-17 11:23:52,0.846s,PASSED
"sendKeys(findTestObject(""Page_로그인 화면/input__pw inpuut""), PW)",Chrome 104.0.5112.81,pw 입력 전역변수 활용,,2022-08-17 11:23:52,2022-08-17 11:23:52,0.857s,PASSED
"click(findTestObject(""Page_로그인 화면/button_로그인 활성화""))",Chrome 104.0.5112.81,활성화된 로그인 버튼 선택,,2022-08-17 11:23:52,2022-08-17 11:23:53,0.852s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/span_홈""), 5)",Chrome 104.0.5112.81,병드민 홈 화면 진입 확인,,2022-08-17 11:23:53,2022-08-17 11:23:55,2.218s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/span_병원정보""), 5)",Chrome 104.0.5112.81,병원정보 확인,,2022-08-17 11:23:55,2022-08-17 11:23:56,0.292s,PASSED
"click(findTestObject(""Page_병드민/span_병원정보""))",Chrome 104.0.5112.81,병원정보_병원정보 진입,,2022-08-17 11:23:56,2022-08-17 11:23:57,0.876s,PASSED
"click(findTestObject(""Page_병드민/병원 정보/병원 정보_병원 공지사항/span_병원 공지사항""))",Chrome 104.0.5112.81,병원정보_공지사항 진입,,2022-08-17 11:23:57,2022-08-17 11:23:58,1.171s,PASSED
"verifyElementPresent(findTestObject(""Page_/h1_공지사항 타이틀 문구""), 5)",Chrome 104.0.5112.81,"공지사항 타이틀 문구 확인
",,2022-08-17 11:23:58,2022-08-17 11:23:58,0.634s,PASSED
"setText(findTestObject(""Page_/input__검색어 입력""), ""똑닥 진우 테스트1111"")",Chrome 104.0.5112.81,똑닥 진우 테스트 입력,,2022-08-17 11:23:58,2022-08-17 11:24:00,1.659s,PASSED
"click(findTestObject(""Page_/button_검색""))",Chrome 104.0.5112.81,"검색 버튼 선택
",,2022-08-17 11:24:00,2022-08-17 11:24:01,1.055s,PASSED
"verifyTextPresent(""검색어 조건 및 다른 검색어를 입력 후 검색해주세요."", false)",Chrome 104.0.5112.81,검색어 미노출 문구 확인,,2022-08-17 11:24:01,2022-08-17 11:24:02,0.618s,PASSED
"setText(findTestObject(""Page_/input__검색어 입력""), ""똑닥 진우 테스트"")",Chrome 104.0.5112.81,똑닥 진우 테스트 입력,,2022-08-17 11:24:02,2022-08-17 11:24:03,1.642s,PASSED
"click(findTestObject(""Page_/button_검색""))",Chrome 104.0.5112.81,"검색 버튼 선택
",,2022-08-17 11:24:03,2022-08-17 11:24:04,0.836s,PASSED
"verifyTextPresent(""똑닥 진우 테스트"", false)",Chrome 104.0.5112.81,똑닥 진우 테스트 노출 확인,,2022-08-17 11:24:04,2022-08-17 11:24:05,0.505s,PASSED
closeBrowser(),Chrome 104.0.5112.81,브라우저 닫기,,2022-08-17 11:24:05,2022-08-17 11:24:05,0.687s,PASSED
,,,,,,,
Test Cases/병원 정보_병원 공지사항_수정,Chrome 104.0.5112.81,,,2022-08-17 11:24:05,2022-08-17 11:24:32,26.767s,PASSED
Start setup action : setupTestCase,Chrome 104.0.5112.81,,,2022-08-17 11:24:05,2022-08-17 11:24:05,0.001s,PASSED
openBrowser(URL),Chrome 104.0.5112.81,병드민 URL OPEN,,2022-08-17 11:24:06,2022-08-17 11:24:10,3.974s,PASSED
maximizeWindow(),Chrome 104.0.5112.81,창 최대화,,2022-08-17 11:24:10,2022-08-17 11:24:10,0.145s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/button_login""), 5)",Chrome 104.0.5112.81,로그인 버튼 확인,,2022-08-17 11:24:10,2022-08-17 11:24:10,0.301s,PASSED
"click(findTestObject(""Page_로그인 화면/button_login""))",Chrome 104.0.5112.81,로그인 버튼 선택,,2022-08-17 11:24:10,2022-08-17 11:24:11,0.834s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/input__id input""), 5)",Chrome 104.0.5112.81,로그인 화면 확인,,2022-08-17 11:24:11,2022-08-17 11:24:11,0.515s,PASSED
"sendKeys(findTestObject(""Page_로그인 화면/input__id input""), ID)",Chrome 104.0.5112.81,id 입력 전역변수 활용,,2022-08-17 11:24:11,2022-08-17 11:24:12,0.868s,PASSED
"sendKeys(findTestObject(""Page_로그인 화면/input__pw inpuut""), PW)",Chrome 104.0.5112.81,pw 입력 전역변수 활용,,2022-08-17 11:24:12,2022-08-17 11:24:13,0.854s,PASSED
"click(findTestObject(""Page_로그인 화면/button_로그인 활성화""))",Chrome 104.0.5112.81,활성화된 로그인 버튼 선택,,2022-08-17 11:24:13,2022-08-17 11:24:14,0.848s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/span_홈""), 5)",Chrome 104.0.5112.81,병드민 홈 화면 진입 확인,,2022-08-17 11:24:14,2022-08-17 11:24:18,4.463s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/span_병원정보""), 5)",Chrome 104.0.5112.81,병원정보 확인,,2022-08-17 11:24:18,2022-08-17 11:24:20,1.056s,PASSED
"click(findTestObject(""Page_병드민/span_병원정보""))",Chrome 104.0.5112.81,병원정보_병원정보 진입,,2022-08-17 11:24:20,2022-08-17 11:24:20,0.875s,PASSED
"click(findTestObject(""Page_병드민/병원 정보/병원 정보_병원 공지사항/span_병원 공지사항""))",Chrome 104.0.5112.81,병원정보_공지사항 진입,,2022-08-17 11:24:20,2022-08-17 11:24:22,1.096s,PASSED
"verifyElementPresent(findTestObject(""Page_/h1_공지사항 타이틀 문구""), 5)",Chrome 104.0.5112.81,"공지사항 타이틀 문구 확인
",,2022-08-17 11:24:22,2022-08-17 11:24:22,0.739s,PASSED
"verifyTextPresent(""똑닥 진우 테스트"", false)",Chrome 104.0.5112.81,똑닥 진우 테스트 노출 확인,,2022-08-17 11:24:22,2022-08-17 11:24:23,0.289s,PASSED
"enhancedClick(findTestObject(""Page_/button_수정 버튼 (진우 테스트)""))",Chrome 104.0.5112.81,공지사항 수정 선택,,2022-08-17 11:24:23,2022-08-17 11:24:23,0.857s,PASSED
"verifyElementPresent(findTestObject(""Page_/button_공지사항 등록_저장""), 5)",Chrome 104.0.5112.81,공지사항 저장 버튼 확인,,2022-08-17 11:24:23,2022-08-17 11:24:24,0.841s,PASSED
"setText(findTestObject(""Page_/input__공지사항 제목 입력""), ""똑닥 진우 테스트 수정"")",Chrome 104.0.5112.81,공지사항 제목 수정본 입력,,2022-08-17 11:24:24,2022-08-17 11:24:26,1.661s,PASSED
"setText(findTestObject(""Page_/textarea_공지사항 내용 입력""), ""똑닥 진우 테스트 내용 수정 ~~"")",Chrome 104.0.5112.81,공지사학 내용 입력,,2022-08-17 11:24:26,2022-08-17 11:24:28,1.875s,PASSED
"click(findTestObject(""Page_/button_공지사항 등록_저장""))",Chrome 104.0.5112.81,공지사항 저장 버튼 선택,,2022-08-17 11:24:28,2022-08-17 11:24:29,1.066s,PASSED
"verifyElementPresent(findTestObject(""Page_/button_저장2 알럿팝업 취소""), 5)",Chrome 104.0.5112.81,공지사항 저장 알럿 팝업 저장 버튼 확인,,2022-08-17 11:24:29,2022-08-17 11:24:29,0.511s,PASSED
"verifyElementPresent(findTestObject(""Page_/button_저장2 알럿팝업 확인""), 5)",Chrome 104.0.5112.81,"공지사항 저장 알럿 팝업 취소 버튼 확인
",,2022-08-17 11:24:29,2022-08-17 11:24:30,0.297s,PASSED
"click(findTestObject(""Page_/button_저장2 알럿팝업 확인""))",Chrome 104.0.5112.81,공지사항 저장_저장 버튼 선택,,2022-08-17 11:24:30,2022-08-17 11:24:30,0.838s,PASSED
"verifyTextPresent(""똑닥 진우 테스트 수정"", false)",Chrome 104.0.5112.81,수정된 공지사항 리스트 제목 확인,,2022-08-17 11:24:30,2022-08-17 11:24:32,1.054s,PASSED
closeBrowser(),Chrome 104.0.5112.81,,,2022-08-17 11:24:32,2022-08-17 11:24:32,0.700s,PASSED
,,,,,,,
Test Cases/병원 정보_병원 공지사항_삭제,Chrome 104.0.5112.81,,,2022-08-17 11:24:32,2022-08-17 11:25:28,55.304s,PASSED
Start setup action : setupTestCase,Chrome 104.0.5112.81,,,2022-08-17 11:24:32,2022-08-17 11:24:32,0.001s,PASSED
openBrowser(URL),Chrome 104.0.5112.81,병드민 URL OPEN,,2022-08-17 11:24:32,2022-08-17 11:25:07,34.822s,PASSED
maximizeWindow(),Chrome 104.0.5112.81,창 최대화,,2022-08-17 11:25:07,2022-08-17 11:25:07,0.123s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/button_login""), 5)",Chrome 104.0.5112.81,로그인 버튼 확인,,2022-08-17 11:25:07,2022-08-17 11:25:08,0.413s,PASSED
"click(findTestObject(""Page_로그인 화면/button_login""))",Chrome 104.0.5112.81,로그인 버튼 선택,,2022-08-17 11:25:08,2022-08-17 11:25:09,0.851s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/input__id input""), 5)",Chrome 104.0.5112.81,로그인 화면 확인,,2022-08-17 11:25:09,2022-08-17 11:25:09,0.508s,PASSED
"setText(findTestObject(""Page_로그인 화면/input__id input""), ID)",Chrome 104.0.5112.81,id 입력 전역변수 활용,,2022-08-17 11:25:09,2022-08-17 11:25:11,1.648s,PASSED
"setText(findTestObject(""Page_로그인 화면/input__pw inpuut""), PW)",Chrome 104.0.5112.81,pw 입력 전역변수 활용,,2022-08-17 11:25:11,2022-08-17 11:25:12,1.670s,PASSED
"click(findTestObject(""Page_로그인 화면/button_로그인 활성화""))",Chrome 104.0.5112.81,활성화된 로그인 버튼 선택,,2022-08-17 11:25:12,2022-08-17 11:25:13,0.858s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/span_홈""), 5)",Chrome 104.0.5112.81,병드민 홈 화면 진입 확인,,2022-08-17 11:25:13,2022-08-17 11:25:19,5.210s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/span_병원정보""), 5)",Chrome 104.0.5112.81,병원정보 확인,,2022-08-17 11:25:19,2022-08-17 11:25:19,0.296s,PASSED
"click(findTestObject(""Page_병드민/span_병원정보""))",Chrome 104.0.5112.81,병원정보_병원정보 진입,,2022-08-17 11:25:19,2022-08-17 11:25:20,0.864s,PASSED
"click(findTestObject(""Page_병드민/병원 정보/병원 정보_병원 공지사항/span_병원 공지사항""))",Chrome 104.0.5112.81,병원정보_공지사항 진입,,2022-08-17 11:25:20,2022-08-17 11:25:22,1.863s,PASSED
"verifyTextPresent(""똑닥 진우 테스트 수정"", false)",Chrome 104.0.5112.81,리스트 유무 확인,,2022-08-17 11:25:22,2022-08-17 11:25:23,1.173s,PASSED
"enhancedClick(findTestObject(""Page_/button_삭제 버튼 (진우 테스트 수정)""))",Chrome 104.0.5112.81,삭제 버튼 선택,,2022-08-17 11:25:23,2022-08-17 11:25:24,0.839s,PASSED
"verifyTextPresent(""공지사항을 삭제하시겠습니까?"", false)",Chrome 104.0.5112.81,공지사항 삭제 문구 확인,,2022-08-17 11:25:24,2022-08-17 11:25:24,0.511s,PASSED
"click(findTestObject(""Page_/button_저장2 알럿팝업 확인""))",Chrome 104.0.5112.81,알럿 팝업 확인 선택,,2022-08-17 11:25:24,2022-08-17 11:25:25,0.847s,PASSED
"verifyTextNotPresent(""똑닥 진우 테스트 수정"", false)",Chrome 104.0.5112.81,삭제된 리스트 유무 확인,,2022-08-17 11:25:25,2022-08-17 11:25:27,1.918s,PASSED
closeBrowser(),Chrome 104.0.5112.81,브라우저 닫기,,2022-08-17 11:25:27,2022-08-17 11:25:28,0.686s,PASSED
