Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
openBrowser(URL),Chrome 104.0.5112.102,병드민 URL OPEN,,2022-09-04 21:57:44,2022-09-04 21:57:49,5.226s,PASSED
maximizeWindow(),Chrome 104.0.5112.102,창 최대화,,2022-09-04 21:57:49,2022-09-04 21:57:49,0.132s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/main_btn_login""), 5)",Chrome 104.0.5112.102,로그인 버튼 확인,,2022-09-04 21:57:49,2022-09-04 21:57:49,0.302s,PASSED
"click(findTestObject(""Page_로그인 화면/main_btn_login""))",Chrome 104.0.5112.102,로그인 버튼 선택,,2022-09-04 21:57:49,2022-09-04 21:57:51,1.361s,PASSED
"verifyElementPresent(findTestObject(""Page_로그인 화면/login_input_id""), 5)",Chrome 104.0.5112.102,로그인 화면 확인,,2022-09-04 21:57:51,2022-09-04 21:57:51,0.531s,PASSED
"setText(findTestObject(""Page_로그인 화면/login_input_id""), ID)",Chrome 104.0.5112.102,id 입력 전역변수 활용,,2022-09-04 21:57:51,2022-09-04 21:57:54,2.657s,PASSED
"setText(findTestObject(""Page_로그인 화면/login_input_password""), PW)",Chrome 104.0.5112.102,pw 입력 전역변수 활용,,2022-09-04 21:57:54,2022-09-04 21:57:57,2.682s,PASSED
"click(findTestObject(""Page_로그인 화면/login_btn_login""))",Chrome 104.0.5112.102,활성화된 로그인 버튼 선택,,2022-09-04 21:57:57,2022-09-04 21:57:58,1.361s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/home""), 5)",Chrome 104.0.5112.102,병드민 홈 화면 진입 확인,,2022-09-04 21:57:58,2022-09-04 21:58:00,1.714s,PASSED
"verifyElementPresent(findTestObject(""Page_병드민/hospital_info""), 5)",Chrome 104.0.5112.102,병원정보 확인,,2022-09-04 21:58:00,2022-09-04 21:58:00,0.317s,PASSED
"click(findTestObject(""Page_병드민/hospital_info""))",Chrome 104.0.5112.102,병원정보_병원정보 진입,,2022-09-04 21:58:00,2022-09-04 21:58:01,1.410s,PASSED
"click(findTestObject(""Page_병드민/병원 정보/병원 정보_병원 공지사항/notice""))",Chrome 104.0.5112.102,병원정보_공지사항 진입,,2022-09-04 21:58:01,2022-09-04 21:58:03,1.592s,PASSED
driver = getWebDriver(),Chrome 104.0.5112.102,현재 행 카운트,,2022-09-04 21:58:03,2022-09-04 21:58:03,0.009s,PASSED
"Table = driver.findElement(By.xpath(""//table/tbody""))",Chrome 104.0.5112.102,웹 테이블,,2022-09-04 21:58:03,2022-09-04 21:58:04,0.516s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 104.0.5112.102,,,2022-09-04 21:58:04,2022-09-04 21:58:04,0.270s,PASSED
rows_count = rows_table.size(),Chrome 104.0.5112.102,,,2022-09-04 21:58:04,2022-09-04 21:58:04,0.001s,PASSED
println(rows_count),Chrome 104.0.5112.102,,,2022-09-04 21:58:04,2022-09-04 21:58:04,0.000s,PASSED
"click(findTestObject(""Page_공지사항/notice_btn_delete""))",Chrome 104.0.5112.102,,,2022-09-04 21:58:04,2022-09-04 21:58:05,1.356s,PASSED
"verifyTextPresent(""공지사항을 삭제하시겠습니까?"", false)",Chrome 104.0.5112.102,공지사항 삭제 문구 확인,,2022-09-04 21:58:05,2022-09-04 21:58:06,0.521s,PASSED
"click(findTestObject(""Page_공지사항/notice_btn_saveConfirm""))",Chrome 104.0.5112.102,알럿 팝업 확인 선택,,2022-09-04 21:58:06,2022-09-04 21:58:07,1.357s,PASSED
"rows_tables = Table.findElements(By.tagName(""tr""))",Chrome 104.0.5112.102,,,2022-09-04 21:58:07,2022-09-04 21:58:08,0.598s,PASSED
rows_counts = rows_tables.size(),Chrome 104.0.5112.102,,,2022-09-04 21:58:08,2022-09-04 21:58:08,0.001s,PASSED
println(rows_counts),Chrome 104.0.5112.102,,,2022-09-04 21:58:08,2022-09-04 21:58:08,0.000s,PASSED
"verifyEqual(rows_counts, rows_count - 1)",Chrome 104.0.5112.102,,,2022-09-04 21:58:08,2022-09-04 21:58:08,0.011s,PASSED
Start tear down : 브라우저종료,Chrome 104.0.5112.102,,,2022-09-04 21:58:08,2022-09-04 21:58:08,0.689s,PASSED
